com.samsung.shealth.sleep,6307003,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
34,,91,10,39,92,15,5,26,410,137,0,8,,13,,16,0,840000,89,1500000,101,,,-1,1080000,10,16,15,23,94,36:00.0,19,,39:00.0,82800000,,,12,20,25200000,3,191,93,87,410,2,28,62980011,39:00.0,,63020310,01:55.7,01:45.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,627481fe-5044-4cee-bc36-cf3160fd97be
34,,93,11,36,106,3,3,9,369,89,0,0,,12,,16,0,720000,89,1560000,103,,,-1,1860000,10,15,15,23,95,,7,,,82800000,,,12,20,25200000,3,151,97,82,369,2,24,62980011,52:00.0,,63020310,27:46.1,27:37.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,01:00.0,b57acbfe-cd0c-4830-87ba-9e5dd456b363
34,,83,10,43,80,4,2,13,272,109,0,0,,12,,16,0,960000,90,-1,63,,,-1,780000,10,16,15,23,84,,9,,,82800000,,,12,20,25200000,2,116,95,65,272,2,7,62981051,26:00.0,,63020310,03:52.8,33:56.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,58:00.0,ef21b0fc-9d9d-4991-aa37-80a759f3da04
34,,84,9,40,115,4,1,21,329,94,0,14,,12,,16,0,960000,92,1440000,73,,,-1,300000,10,15,15,23,94,,15,,,82800000,,,12,21,25200000,3,120,93,70,329,2,13,62981051,56:00.0,,63020310,49:08.8,49:01.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,25:00.0,73f284be-3e71-4055-9a1e-e045c05b6b88
34,,82,9,27,78,2,2,22,282,83,0,12,,11,,16,0,840000,85,1500000,66,,,-1,1320000,10,16,15,23,82,01:00.0,15,,12:00.0,82800000,,,12,19,25200000,4,116,92,62,282,2,7,62981051,12:00.0,,63020310,26:30.4,26:23.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,54:30.0,67b3af91-5405-48c2-a5b7-9e26a5297ad5
34,,55,11,27,70,2,1,5,197,80,0,0,,12,,16,0,1080000,96,1440000,29,,,-1,60000,10,6,15,23,72,57:00.0,6,,17:00.0,82800000,,,12,17,25200000,2,93,97,49,197,2,3,62981051,17:00.0,,63020310,21:36.7,21:20.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,34:00.0,110b6b86-ab1e-4156-abb9-72e1a031e1f9
34,,7,11,36,36,3,0,3,83,83,0,0,,10,,16,0,840000,88,0,0,2af7f9ed-3ad9-4a05-8795-9881a54e8860,,-1,420000,10,16,15,23,27,,8,,,82800000,,,12,1,25200000,0,44,96,40,83,2,2,62981051,39:00.0,,63020310,18:13.7,02:27.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,02:00.0,4eb4f43a-bc2e-4f3c-9a7d-5c5a0bd87896
34,,97,10,28,117,8,8,26,522,114,0,3,,13,,16,0,1020000,94,1500000,168,2af7f9ed-3ad9-4a05-8795-9881a54e8860,,-1,60000,10,6,15,23,98,52:00.0,13,,02:00.0,82800000,,,12,21,25200000,4,211,95,83,522,2,33,62981051,02:00.0,,63020310,18:13.7,17:09.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,44:30.0,dfa41bac-e6d6-42d9-88fb-5455393d34d9
34,,80,11,47,80,4,1,9,273,100,0,0,,12,,16,0,960000,88,1560000,58,,,-1,1560000,10,16,15,23,85,,7,,,82800000,,,12,20,25200000,2,126,96,67,273,2,8,62981051,23:00.0,,63020310,25:07.0,25:00.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,a16c6dc2-e180-4e48-8f57-ff24f1e5d306
34,,94,10,16,130,3,2,22,495,69,0,5,,13,,16,0,840000,94,1440000,116,,,-1,300000,10,15,15,23,98,09:00.0,11,,45:00.0,82800000,,,12,21,25200000,5,227,95,92,495,2,33,62981051,45:00.0,,63020310,33:44.5,33:31.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,ce2c8193-4836-4510-aa55-b2be6deab502
34,,84,10,28,73,6,4,17,347,88,0,8,,13,,16,0,1020000,92,1440000,73,,,-1,480000,10,16,15,23,86,,14,,,82800000,,,12,21,25200000,3,184,95,78,347,2,18,62981051,24:00.0,,63020310,35:13.8,35:05.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,11:00.0,b902318c-66be-47a1-b8ca-494f5a8ce9e5
34,,27,10,14,14,4,0,5,81,81,0,0,,10,,16,0,780000,71,1500000,9,,,-1,1560000,10,16,15,23,12,03:00.0,12,,37:00.0,82800000,,,12,9,25200000,1,53,95,47,81,2,2,62981051,37:00.0,,63020310,28:52.2,28:47.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,58:30.0,232096ac-aff9-4ce9-aa83-86522a22b6d3
34,,75,10,0,26,5,2,8,160,67,0,3,,11,,16,0,780000,76,1500000,39,,,-1,2400000,10,13,15,23,27,31:00.0,15,,43:00.0,82800000,,,12,17,25200000,2,87,96,53,160,2,2,62981051,43:00.0,,63020310,56:50.0,56:43.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,23:00.0,fc5a106b-cf89-4040-af09-f171216b9020
34,,73,10,29,69,3,1,15,293,78,0,3,,13,,16,0,780000,93,1440000,51,,,-1,180000,10,12,15,23,80,,11,,,82800000,,,12,20,25200000,4,158,94,64,293,2,9,62981051,52:00.0,,63020310,10:50.5,10:05.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,45:00.0,500b79a8-6904-47da-a764-eeaa9659a62f
34,,81,11,39,63,3,2,9,300,110,0,0,,12,,16,0,840000,87,1500000,61,,,-1,2040000,10,14,15,23,79,,6,,,82800000,,,12,20,25200000,1,167,97,68,300,2,11,62981551,37:00.0,,63020310,03:07.5,03:00.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,37:00.0,51fc8a1e-3078-41db-a378-df9784a78e8b
34,,43,7,33,52,2,0,25,211,78,0,19,,12,,16,0,1020000,84,1500000,26,,,-1,540000,10,16,15,23,53,,24,,,82800000,,,12,14,25200000,2,108,88,52,211,2,3,62981551,22:00.0,,63020310,19:03.9,18:58.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,53:00.0,15d45dee-fdb9-496a-ab57-c56070330e17
34,,7,7,13,13,12,0,12,81,81,0,4,,12,,16,0,900000,80,1500000,0,,,-1,300000,10,15,15,23,11,,35,,,82800000,,,12,1,25200000,0,56,86,37,81,2,2,62981551,39:00.0,,63020310,26:05.0,26:00.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,df208232-2350-4a26-8973-117f6162dad9
,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,82800000,0,,,,25200000,,,0,,,,,63030110,40:00.0,,63030110,53:58.9,53:58.9,,,UTC+0530,M4md+CQori,,com.sec.android.app.shealth,40:00.0,5a18c9c9-3820-4281-a7c0-37ad78b9e7b0
34,,96,11,28,98,4,3,14,427,71,0,4,,12,,16,0,900000,87,1560000,130,,,-1,2640000,10,12,15,23,95,36:00.0,11,,22:00.0,82800000,,,12,19,25200000,4,185,97,87,427,2,33,62981551,22:00.0,,63030110,03:16.7,02:14.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:30.0,54ea9961-99df-4d68-9250-00aa0da6a793
34,,97,10,41,97,4,5,23,473,99,0,7,,12,,16,0,840000,86,1440000,155,,,-1,2640000,10,12,15,23,96,,10,,,82800000,,,12,19,25200000,4,198,95,86,473,2,33,62981551,03:00.0,,63030110,24:39.4,21:52.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,56:00.0,8bb57972-01b6-420b-b915-c16aa9e75d05
34,,63,7,20,64,7,4,44,313,88,0,25,,9,,16,0,900000,67,1620000,47,,,-1,4980000,10,4,15,23,75,,30,,,82800000,,,12,14,25200000,3,158,88,41,313,2,7,62981551,44:00.0,,63030110,25:12.8,25:01.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,57:00.0,9f5472d1-a425-4433-8e5d-a5f70a7af5b3
,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,82800000,0,,,,25200000,,,0,,,,,63030110,10:00.0,,63030110,05:00.5,05:00.5,,,UTC+0530,M4md+CQori,,com.sec.android.app.shealth,40:00.0,67735681-dbf6-45d7-9101-2c99480bd2fa
34,,97,9,39,107,5,1,45,581,101,0,27,,13,,16,0,960000,91,0,168,,,-1,240000,10,14,15,23,98,,18,,,82800000,,,12,20,25200000,5,261,92,88,581,2,32,62981551,27:00.0,,63030110,08:48.5,08:26.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,996fd3ad-bf91-4311-b1d4-2d5d04e82922
34,,75,11,30,65,3,1,6,196,80,0,3,,12,,16,0,780000,93,540000,44,,,-1,360000,10,16,15,23,67,,9,,,82800000,,,12,21,25200000,2,81,96,63,196,2,3,62981551,25:00.0,,63030110,51:14.1,51:06.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,78464ae6-0fff-4f98-bdf2-9b7c1c897636
34,,84,10,19,34,2,0,12,181,109,0,3,,12,,16,0,840000,81,1560000,54,,,-1,1500000,10,16,15,23,37,,10,,,82800000,,,12,18,25200000,1,81,93,58,181,2,2,62981551,33:00.0,,63030110,00:17.9,00:10.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,34:00.0,fedb1ed5-12d0-40bb-bb26-a8e933e1338c
34,,7,10,17,17,6,0,6,79,79,0,0,,10,,16,0,720000,71,240000,0,,,-1,1440000,10,16,15,23,14,23:00.0,15,,58:00.0,82800000,,,12,1,25200000,0,56,94,39,79,2,2,62981551,58:00.0,,63030110,27:25.9,27:15.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,17:30.0,22a945a5-2027-40ea-a1e6-cd4bd3a1dba8
34,,94,11,19,110,2,4,22,487,67,0,0,,13,,16,0,780000,93,960000,113,,,-1,780000,10,16,15,23,97,49:00.0,8,,31:00.0,82800000,,,12,21,25200000,5,242,95,95,487,2,34,62981551,31:00.0,,63030110,05:24.9,05:02.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,38:30.0,ca5d685c-cfa2-484f-b097-32fb850c937d
34,,86,10,34,81,7,3,19,386,107,0,4,,13,,16,0,1200000,90,1440000,78,,,-1,1020000,10,16,15,23,91,,13,,,82800000,,,12,20,25200000,3,208,95,84,386,2,25,62981551,31:00.0,,63030110,21:13.7,21:04.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,57:00.0,18588cc4-3412-4604-a64c-feaa847fd30e
34,,16,10,25,25,8,1,8,100,100,0,0,,10,,16,0,1020000,75,1440000,6,,,-1,1320000,10,16,15,23,21,,17,,,82800000,,,12,4,25200000,0,61,93,42,100,2,2,62981551,19:00.0,,63030110,23:47.3,23:44.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,59:00.0,3360c52c-9a20-4635-b00d-6cc7c3268c65
34,,63,8,53,82,7,2,44,429,150,0,26,,13,,16,0,900000,89,1560000,42,,,-1,120000,10,9,15,23,91,30:00.0,21,,15:00.0,82800000,,,12,10,25200000,4,261,89,67,429,2,27,62981551,15:00.0,,63030110,58:35.0,56:40.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,24:00.0,bf84dd7d-3943-4044-b657-f76434b44971
34,,93,10,30,103,0,8,17,406,81,0,3,,13,,16,0,840000,94,1620000,109,,,-1,180000,10,12,15,23,95,,6,,,82800000,,,12,21,25200000,4,177,95,85,406,2,29,62981551,25:00.0,,63030110,38:40.9,38:06.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,11:00.0,b00f2018-a076-4704-a2ce-d07f4ab681b2
34,,62,11,22,52,1,2,4,173,77,0,0,,13,,16,0,900000,94,1800000,31,,,-1,360000,10,16,15,23,54,,4,,,82800000,,,12,20,25200000,2,86,97,63,173,2,3,62981551,33:00.0,,63030110,56:20.8,56:11.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,26:00.0,fdd3dc7d-2469-4a20-874d-8327cddbe961
34,,84,9,2,51,5,1,28,324,89,0,14,,12,,16,0,720000,81,0,75,,,-1,2220000,10,14,15,23,69,38:00.0,19,,03:00.0,82800000,,,12,18,25200000,4,170,92,64,324,2,11,62981551,03:00.0,,63030110,39:03.2,38:47.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,27:00.0,dd3b3e76-8687-4683-8195-56e2f2a6025d
34,,88,10,22,80,2,3,17,274,65,0,4,,12,,16,0,1200000,87,1800000,78,,,-1,1140000,10,16,15,23,84,,11,,,82800000,,,12,20,25200000,3,99,94,65,274,2,7,62981551,18:00.0,,63030110,22:48.3,22:38.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,52:00.0,98bbbabe-bd96-4278-8562-965106a5c63c
34,,92,10,48,94,3,3,21,432,114,0,7,,13,,16,0,900000,90,-1,106,,,-1,1320000,10,16,15,23,95,,9,,,82800000,,,12,20,25200000,6,211,95,91,432,2,32,62981551,58:00.0,,63030110,20:20.0,18:32.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,10:00.0,878f686a-ff21-471e-8cac-a5df2aa210b0
34,,75,9,54,103,17,0,25,344,136,0,13,,11,,16,0,780000,85,1560000,58,,,-1,1800000,10,16,15,23,93,,24,,,82800000,,,12,18,25200000,2,158,93,69,344,2,15,62981551,51:00.0,,63030110,01:38.3,01:27.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:00.0,65bdfaa1-6012-45b9-aedd-9e24c0cac2cf
34,,47,10,0,34,5,0,9,161,72,0,3,,10,,16,0,1020000,74,1620000,23,,,-1,2640000,10,12,15,23,34,07:00.0,15,,19:00.0,82800000,,,12,13,25200000,2,95,95,47,161,2,2,62981551,19:00.0,,63030110,34:34.5,34:29.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,00:00.0,c17044b6-d706-4a38-b91e-62109a2c0763
34,,72,10,46,90,6,1,14,263,152,0,4,,11,,16,0,1080000,89,1500000,48,,,-1,840000,10,16,15,23,87,,11,,,82800000,,,12,20,25200000,2,111,94,63,263,2,6,62981551,38:00.0,,63030110,26:39.9,26:30.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,01:00.0,563d305f-2b11-49fa-8795-1cfc6e92cd71
34,,80,11,25,45,2,0,9,234,61,0,0,,12,,16,0,840000,84,660000,54,,,-1,1920000,10,15,15,23,57,,8,,,82800000,,,12,19,25200000,3,126,96,61,234,2,4,62981551,33:00.0,,63030110,38:22.8,38:12.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,27:00.0,aab9cc08-aae1-4e80-9314-22b48ec091b0
34,,68,11,48,82,2,0,5,204,106,0,0,,10,,16,0,840000,81,1560000,38,,,-1,2340000,10,13,15,23,80,,4,,,82800000,,,12,18,25200000,2,79,97,55,204,2,3,62981551,33:00.0,,63030110,23:26.1,23:18.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,57:00.0,54f45ec3-ce58-47f2-99c4-ac29b0b3ea24
34,,87,11,33,82,3,1,9,312,83,0,0,,13,,16,0,900000,94,1620000,73,,,-1,600000,10,16,15,23,88,,6,,,82800000,,,12,21,25200000,2,148,97,74,312,2,13,62981551,02:00.0,,63030110,41:36.9,41:28.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,14:00.0,571b7c0d-bfd4-4ff7-8fdb-6051814caeef
34,,10,8,24,24,18,1,18,145,145,0,9,,8,,16,0,780000,55,1500000,2,,,-1,5040000,10,4,15,23,22,,31,,,82800000,,,12,1,25200000,0,101,92,23,145,2,2,62981551,38:00.0,,63030110,28:19.4,28:14.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,03:00.0,57944668-7a6f-4e2c-84ac-8abe15b153bd
34,,83,10,19,74,4,2,17,314,71,0,0,,13,,16,0,960000,94,1560000,68,,,-1,60000,10,6,15,23,85,,11,,,82800000,,,12,21,25200000,4,155,94,62,314,2,12,62981551,54:00.0,,63030110,35:12.5,35:00.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,08:00.0,981c1e07-44b3-419c-ae77-0d034f2c9635
,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,82800000,0,,,,25200000,,,0,,,,,63030110,50:00.0,,63030110,25:48.2,25:48.2,,,UTC+0530,M4md+CQori,,com.sec.android.app.shealth,25:46.9,edd47aff-56b0-41e7-914b-486aba9563b9
34,,91,10,47,47,4,0,13,376,107,0,6,,14,,16,0,780000,96,1560000,93,,,-1,120000,10,9,15,23,75,28:00.0,9,,05:00.0,82800000,,,12,22,25200000,3,223,96,80,376,2,25,62981551,05:00.0,,63030110,55:10.9,55:00.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,21:00.0,0b5bf196-bee1-4422-9952-fb15e34d1538
34,,96,11,34,96,2,6,15,474,75,0,0,,14,,16,0,1080000,95,1620000,130,,,-1,360000,10,16,15,23,96,28:00.0,7,,24:00.0,82800000,,,12,21,25200000,4,233,96,96,474,2,34,62981551,24:00.0,,63030110,55:12.1,55:01.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,18:30.0,c51f5787-36be-4d2f-8445-3c52a6252465
34,,84,9,27,81,7,1,30,391,83,0,17,,13,,16,0,840000,90,-1,76,,,-1,360000,10,16,15,23,90,,20,,,82800000,,,12,20,25200000,3,204,92,82,391,2,24,62981551,58:00.0,,63030110,32:10.8,21:55.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,c286fd80-a231-4df9-96d6-1d4de37bc5b8
34,,74,9,21,54,4,1,21,247,86,0,8,,13,,16,0,840000,88,1560000,52,,,-1,420000,10,16,15,23,64,56:00.0,17,,41:00.0,82800000,,,12,20,25200000,2,120,91,62,247,2,4,62981551,41:00.0,,63030110,22:56.1,22:47.2,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,48:30.0,37b8e922-ab55-456a-ac2f-fb395f4d96d8
34,,7,10,6,6,3,0,3,71,71,0,0,,9,,16,0,900000,64,1440000,0,,,-1,2040000,10,14,15,23,9,,10,,,82800000,,,12,0,25200000,0,62,96,35,71,2,2,62981551,30:00.0,,63030110,06:05.4,05:44.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,ea492d58-a570-4a3b-a04c-49b1ec58f8d3
34,,78,10,47,87,12,3,18,297,123,0,7,,11,,16,0,780000,84,1500000,59,,,-1,1920000,10,15,15,23,87,,19,,,82800000,,,12,19,25200000,2,133,94,64,297,2,9,62981551,38:00.0,,63030110,00:50.5,00:40.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:00.0,1969600b-0abb-487f-85c9-29d3162baa7c
34,,38,9,4,34,9,0,17,160,64,0,4,,10,,16,0,840000,74,300000,20,,,-1,1920000,10,15,15,23,34,,28,,,82800000,,,12,12,25200000,2,89,90,48,160,2,2,62981551,07:00.0,,63030110,52:38.8,52:33.9,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,47:00.0,3e480f53-6e36-4272-9b38-23c04c8951bf
34,,86,11,47,79,3,3,15,379,79,0,0,,14,,16,0,720000,95,1560000,77,,,-1,60000,10,6,15,23,91,,8,,,82800000,,,12,22,25200000,3,208,96,78,379,2,25,62981551,02:00.0,,63030110,47:46.8,47:36.1,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,21:00.0,96cef276-1db7-48c8-8cff-6ca97390aa22
34,,79,11,33,66,3,0,11,300,105,0,3,,13,,16,0,1140000,91,-1,59,,,-1,1020000,10,16,15,23,79,,8,,,82800000,,,12,20,25200000,3,164,96,71,300,2,11,62981551,12:00.0,,63030110,04:39.2,00:45.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,12:00.0,25d953f5-42b6-4429-9bf0-bfbd4bdb5fbc
34,,92,9,29,132,22,7,50,558,146,0,29,,12,,16,0,1020000,89,600000,105,,,-1,540000,10,16,15,23,98,20:00.0,30,,36:00.0,82800000,,,12,20,25200000,4,271,91,89,558,2,32,62981551,36:00.0,,63030110,30:47.9,30:26.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,54:00.0,db43b21b-b1d8-4091-b11d-d055195b2836
34,,97,10,39,132,9,6,28,602,136,0,7,,13,,16,0,960000,94,1500000,153,,,-1,180000,10,12,15,23,99,17:00.0,13,,08:00.0,82800000,,,12,21,25200000,4,289,95,87,602,2,31,62981551,08:00.0,,63030110,43:26.9,42:53.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,10:00.0,389a6e7b-7fee-45da-94ee-1017e3492de9
34,,92,9,28,91,3,4,38,507,92,0,20,,13,,16,0,900000,91,-1,105,,,-1,420000,10,16,15,23,96,,15,,,82800000,,,12,20,25200000,4,273,92,90,507,2,32,62981551,38:00.0,,63030110,45:13.2,44:44.3,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,05:00.0,058b866b-1165-4ba9-bd1c-1d83058e2714
34,,86,10,39,57,6,3,17,325,106,0,7,,12,,16,0,1200000,84,0,76,,,-1,2340000,10,13,15,23,76,,14,,,82800000,,,12,19,25200000,4,175,95,68,325,2,14,62981551,07:00.0,,63030110,32:43.8,32:24.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,32:00.0,919e7209-f7e9-4669-8f3c-45d256f64b09
34,,86,10,66,76,7,4,20,367,134,0,3,,13,,16,0,900000,91,240000,78,,,-1,840000,10,16,15,23,89,42:00.0,11,,22:00.0,82800000,,,12,20,25200000,3,193,94,81,367,2,22,62981551,22:00.0,,63030110,46:27.3,46:19.5,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,29:00.0,9e665a6a-f8ef-49a9-b1d1-2cf03cbe651a
34,,6,11,26,26,1,0,1,61,61,0,0,,8,,16,0,960000,68,0,0,,,-1,1560000,10,16,15,23,18,,3,,,82800000,,,12,0,25200000,0,34,98,37,61,2,2,62981551,20:00.0,,63030110,21:14.4,21:10.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,21:00.0,2a27252b-c14b-46a1-953e-af3dc1436050
34,,80,10,37,64,3,1,14,314,96,0,3,,13,,16,0,780000,92,1800000,62,,,-1,540000,10,16,15,23,80,,9,,,82800000,,,12,21,25200000,3,174,95,72,314,2,12,62981551,35:00.0,,63030110,19:33.8,19:26.7,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,49:00.0,31099e04-28e1-4f66-81ea-8b539caed2dc
34,,97,9,62,174,12,7,51,682,156,0,20,,12,,16,0,1200000,90,1140000,162,,,-1,900000,10,16,15,23,99,00:00.0,19,,28:00.0,82800000,,,12,20,25200000,6,295,92,81,682,2,24,62981551,28:00.0,,63030110,19:43.4,19:22.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,50:00.0,3d1a4812-5d9d-4fb6-9681-eb561a82d655
34,,50,10,24,30,4,0,8,153,117,0,3,,13,,16,0,840000,88,1440000,24,,,-1,600000,10,16,15,23,30,,11,,,82800000,,,12,17,25200000,1,91,95,58,153,2,2,62981551,08:00.0,,63030110,05:55.1,05:16.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,41:00.0,12edc4d5-3a78-43e8-a3e0-d96e9c712d13
34,,76,10,0,12,3,1,12,130,61,0,0,,11,,16,0,1140000,77,1020000,36,,,-1,1320000,10,16,15,23,15,,14,,,82800000,,,12,17,25200000,1,70,92,56,130,2,2,62981551,03:00.0,,63030110,31:06.0,31:01.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,13:00.0,81e316b5-3ec2-4b57-afdf-587c74411dcf
34,,91,9,34,93,3,2,36,427,90,0,24,,12,,16,0,900000,85,720000,104,,,-1,1680000,10,16,15,23,93,,18,,,82800000,,,12,19,25200000,3,194,91,84,427,2,28,62981551,08:00.0,,63030110,27:38.5,27:24.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,15:00.0,92eaf135-584d-4d2a-9b51-ba2cbcb4b99a
34,,84,10,31,78,4,2,14,335,75,0,4,,13,,16,0,900000,93,120000,69,,,-1,600000,10,16,15,23,88,42:00.0,11,,00:00.0,82800000,,,12,21,25200000,3,174,95,76,335,2,16,62981551,00:00.0,,63030110,44:55.6,44:35.4,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,35:30.0,a0b21295-0307-4d31-80e9-ba6a5e52cc53
34,,93,11,27,66,8,5,16,416,124,0,0,,14,,16,0,1080000,94,1440000,106,,,-1,360000,10,16,15,23,89,,10,,,82800000,,,12,21,25200000,3,228,96,93,416,2,31,62981551,13:00.0,,63030110,33:22.0,33:03.0,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,09:00.0,4d42ef92-2932-4746-9bf7-6fec0b271b6b
34,,30,9,14,14,6,1,8,80,77,0,0,,7,,16,0,900000,48,1080000,10,,,-1,4020000,10,7,15,23,12,,18,,,82800000,,,12,8,25200000,1,48,94,33,80,2,2,62981551,16:00.0,,63030110,55:06.1,54:38.6,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,36:00.0,aaf20085-eda3-466d-b756-abb2b63f6b08
34,,88,11,29,78,4,1,14,347,96,0,0,,13,,16,0,780000,93,1440000,81,,,-1,420000,10,16,15,23,89,59:00.0,8,,05:00.0,82800000,,,12,21,25200000,3,174,95,80,347,2,19,62981551,05:00.0,,63030110,25:08.9,23:42.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,52:00.0,6705d4c8-1943-4cd7-93e5-d013d5b0cb59
34,,92,10,34,103,4,3,21,448,88,0,4,,13,,16,0,900000,94,0,101,,,-1,300000,10,15,15,23,96,37:00.0,11,,03:00.0,82800000,,,12,21,25200000,3,223,95,92,448,2,33,62981551,03:00.0,,63030110,37:55.3,37:39.8,,,UTC+0530,bYyax5oN7W,,com.sec.android.app.shealth,31:00.0,3b9bf694-207a-4c06-afb0-52af14208dcb
